# amp: 1.0
# gap: 2.17
# gam: 0.05
# Used FT_model.dat for FTFile.
# phsf input follows
#tmp.dat
#0.0 0.0
#40000
#0.05 0.05
 # delta  =   -5.6923379630018767     
 # a      =        (0.51256582683988494,-1.40581850019703963E-031)
 # sigma =    8.8556312594391766     
 # omega, A(omega)
     -204.5810489351        0.0000003754        0.0000000000        0.9999996919        0.0000003080
     -204.5730461290        0.0000003754        0.0000000000        0.9999996889        0.0000003110
     -204.5650433229        0.0000003755        0.0000000000        0.9999996859        0.0000003140
     -204.5570405168        0.0000003755        0.0000000000        0.9999996829        0.0000003170
     -204.5490377107        0.0000003755        0.0000000000        0.9999996799        0.0000003201
     -204.5410349046        0.0000003756        0.0000000000        0.9999996769        0.0000003231
     -204.5330320985        0.0000003756        0.0000000000        0.9999996739        0.0000003261
     -204.5250292924        0.0000003756        0.0000000000        0.9999996708        0.0000003291
     -204.5170264863        0.0000003757        0.0000000000        0.9999996678        0.0000003321
     -204.5090236802        0.0000003757        0.0000000000        0.9999996648        0.0000003351
     -204.5010208741        0.0000003757       -0.0000000000        0.9999996618        0.0000003381
     -204.4930180680        0.0000003758        0.0000000000        0.9999996588        0.0000003411
     -204.4850152619        0.0000003758        0.0000000000        0.9999996558        0.0000003441
     -204.4770124558        0.0000003758        0.0000000000        0.9999996528        0.0000003471
     -204.4690096497        0.0000003759       -0.0000000000        0.9999996498        0.0000003501
     -204.4610068436        0.0000003759       -0.0000000000        0.9999996468        0.0000003531
     -204.4530040375        0.0000003759        0.0000000000        0.9999996438        0.0000003561
     -204.4450012314        0.0000003760       -0.0000000000        0.9999996408        0.0000003591
     -204.4369984253        0.0000003760       -0.0000000000        0.9999996378        0.0000003622
     -204.4289956192        0.0000003760       -0.0000000000        0.9999996347        0.0000003652
     -204.4209928131        0.0000003761       -0.0000000000        0.9999996317        0.0000003682
     -204.4129900070        0.0000003761       -0.0000000000        0.9999996287        0.0000003712
     -204.4049872009        0.0000003761       -0.0000000000        0.9999996257        0.0000003742
     -204.3969843948        0.0000003762       -0.0000000000        0.9999996227        0.0000003772
     -204.3889815887        0.0000003762       -0.0000000000        0.9999996197        0.0000003802
     -204.3809787827        0.0000003762       -0.0000000000        0.9999996167        0.0000003832
     -204.3729759766        0.0000003763       -0.0000000000        0.9999996137        0.0000003862
     -204.3649731705        0.0000003763       -0.0000000000        0.9999996107        0.0000003892
     -204.3569703644        0.0000003763       -0.0000000000        0.9999996076        0.0000003923
     -204.3489675583        0.0000003764       -0.0000000000        0.9999996046        0.0000003953
     -204.3409647522        0.0000003764        0.0000000000        0.9999996016        0.0000003983
     -204.3329619461        0.0000003764        0.0000000000        0.9999995986        0.0000004013
     -204.3249591400        0.0000003765       -0.0000000000        0.9999995956        0.0000004043
     -204.3169563339        0.0000003765       -0.0000000000        0.9999995926        0.0000004073
     -204.3089535278        0.0000003765       -0.0000000000        0.9999995896        0.0000004103
     -204.3009507217        0.0000003766       -0.0000000000        0.9999995865        0.0000004133
     -204.2929479156        0.0000003766       -0.0000000000        0.9999995835        0.0000004164
     -204.2849451095        0.0000003766       -0.0000000000        0.9999995805        0.0000004194
     -204.2769423034        0.0000003767       -0.0000000000        0.9999995775        0.0000004224
     -204.2689394973        0.0000003767       -0.0000000000        0.9999995745        0.0000004254
     -204.2609366912        0.0000003767       -0.0000000000        0.9999995715        0.0000004284
     -204.2529338851        0.0000003768       -0.0000000000        0.9999995685        0.0000004314
     -204.2449310790        0.0000003768       -0.0000000000        0.9999995654        0.0000004344
     -204.2369282729        0.0000003768        0.0000000000        0.9999995624        0.0000004375
     -204.2289254668        0.0000003769       -0.0000000000        0.9999995594        0.0000004405
     -204.2209226607        0.0000003769       -0.0000000000        0.9999995564        0.0000004435
     -204.2129198546        0.0000003769       -0.0000000000        0.9999995534        0.0000004465
     -204.2049170485        0.0000003770       -0.0000000000        0.9999995504        0.0000004495
     -204.1969142424        0.0000003770       -0.0000000000        0.9999995473        0.0000004525
     -204.1889114363        0.0000003770       -0.0000000000        0.9999995443        0.0000004556
     -204.1809086302        0.0000003771       -0.0000000000        0.9999995413        0.0000004586
     -204.1729058241        0.0000003771        0.0000000000        0.9999995383        0.0000004616
     -204.1649030180        0.0000003771       -0.0000000000        0.9999995353        0.0000004646
     -204.1569002120        0.0000003772       -0.0000000000        0.9999995322        0.0000004676
     -204.1488974059        0.0000003772       -0.0000000000        0.9999995292        0.0000004707
     -204.1408945998        0.0000003772       -0.0000000000        0.9999995262        0.0000004737
     -204.1328917937        0.0000003773        0.0000000000        0.9999995232        0.0000004767
     -204.1248889876        0.0000003773       -0.0000000000        0.9999995202        0.0000004797
     -204.1168861815        0.0000003773       -0.0000000000        0.9999995172        0.0000004827
     -204.1088833754        0.0000003774        0.0000000000        0.9999995141        0.0000004857
     -204.1008805693        0.0000003774       -0.0000000000        0.9999995111        0.0000004888
     -204.0928777632        0.0000003774       -0.0000000000        0.9999995081        0.0000004918
     -204.0848749571        0.0000003775       -0.0000000000        0.9999995051        0.0000004948
     -204.0768721510        0.0000003775       -0.0000000000        0.9999995020        0.0000004978
     -204.0688693449        0.0000003775       -0.0000000000        0.9999994990        0.0000005008
     -204.0608665388        0.0000003776       -0.0000000000        0.9999994960        0.0000005039
     -204.0528637327        0.0000003776       -0.0000000000        0.9999994930        0.0000005069
     -204.0448609266        0.0000003776        0.0000000000        0.9999994900        0.0000005099
     -204.0368581205        0.0000003777        0.0000000000        0.9999994869        0.0000005129
     -204.0288553144        0.0000003777       -0.0000000000        0.9999994839        0.0000005160
     -204.0208525083        0.0000003777       -0.0000000000        0.9999994809        0.0000005190
     -204.0128497022        0.0000003778       -0.0000000000        0.9999994779        0.0000005220
     -204.0048468961        0.0000003778       -0.0000000000        0.9999994748        0.0000005250
